"codigo";"nombre";"nombre_especifico";"departamento";"unidad_responsable";"ruta";"tipo_actuacion";"tipo_procedimiento";"inicio_tramite";"ambito";"nivel_administrativo";"codigo_sia";"fecha_actualizacion_sia";"fecha_publicacion";"fecha_ultima_modificacion";"familia";"fecha_inicio";"fecha_fin";"observaciones_plazo"
6603;"Procedimiento sancionador en materia de subvenciones concedidas por el Instituto Canario de Igualdad";"_U";"Instituto Canario de Igualdad (ICI)";"Consejería de Derechos Sociales, Igualdad, Diversidad y Juventud";"Gobierno de Canarias >> Consejería de Derechos Sociales, Igualdad, Diversidad y Juventud >> Instituto Canario de Igualdad (ICI) >> Planificación y Programas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"OFICIO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2350347";"2022-03-29 12:16:22.485";"2022-03-29 12:15:27.951";"29/03/2022 12:15";"Infracciones y Sanciones";"31/07/2019 22:00";"07/08/2019 21:59";"_U"
6620;"Informe médico de Valoración de La Capacidad para el Servicio";"_U";"Dirección General de Modernización y Calidad de los Servicios";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Viceconsejería de Administraciones Publicas y Transparencia >> Dirección General de Modernización y Calidad de los Servicios >> Área de Inspección Médica";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2401015";"2020-12-18 23:00:05.464";"2020-12-18 10:28:45.676";"18/12/2020 10:28";"Provisión de Puestos de Trabajo y Contratación";"_Z";"_Z";"_U"
6626;"Alta en el Registro de Agrupaciones Locales de Voluntariado de Protección Civil de Canarias";"_U";"Dirección General de Seguridad y Emergencia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Dirección General de Seguridad y Emergencia >> Subdirección protección civil emergencia";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2330825";"2020-10-06 21:00:03.143";"2020-10-06 09:36:21.456";"06/10/2020 09:36";"Registros Administrativos";"_Z";"_Z";"_U"
6627;"Alta en el Registro de Entidades Colaboradoras de Protección Civil de Canarias, sin ser entidad de voluntariado";"_U";"Dirección General de Seguridad y Emergencia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Dirección General de Seguridad y Emergencia >> Subdirección protección civil emergencia";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2330865";"2020-10-07 21:00:07.945";"2020-10-07 12:05:12.6";"07/10/2020 12:05";"Registros Administrativos";"_Z";"_Z";"_U"
6633;"Solicitud de acceso información pública en materia de Selección y Provisión de Personal Estatutario del Servicio Canario de la Salud";"_U";"Dirección General de Recursos Humanos";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Recursos Humanos >> Servicio Selección y Provisión P. Estatutario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2346333";"2022-09-20 22:00:05.903";"2022-09-20 15:31:10.033";"20/09/2022 15:31";"Otras";"_Z";"_Z";"_U"
6633;"Solicitud de acceso información pública en materia de Selección y Provisión de Personal Estatutario del Servicio Canario de la Salud";"_U";"Dirección General de Recursos Humanos";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Recursos Humanos >> Servicio Selección y Provisión P. Estatutario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"OFICIO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2346333";"2022-09-20 22:00:05.903";"2022-09-20 15:31:10.033";"20/09/2022 15:31";"Otras";"_Z";"_Z";"_U"
6639;"Subsanación defectos y/o Reclamación Proceso Selectivo para la constitución de Listas de Empleo de personal funcionario interino de la Administración de Justicia en la Comunidad Autónoma de Canarias.";"_U";"Dirección General de Relaciones con la Administración de Justicia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Viceconsejería de Justicia >> Dirección General de Relaciones con la Administración de Justicia >> Servicio de Recursos Humanos";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2405528";"2022-02-23 23:00:08.39";"2022-02-23 14:03:31.319";"23/02/2022 14:03";"Procesos de Selección";"_Z";"_Z";"_U"
6642;"Declaración Empresa Dependiente o Integrante de Cadena de Valor (DEDEP)";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio promoción laboral S/C Tenerife";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2330415";"2020-10-07 21:00:07.945";"2020-10-07 06:14:28.67";"07/10/2020 06:14";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
6643;"Escritos,  Sugerencias y Reclamaciones generales en materia de Selección y Provisión de Personal Estatutario del Servicio Canario de la Salud";"_U";"Dirección General de Recursos Humanos";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Recursos Humanos >> Servicio Selección y Provisión P. Estatutario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2346332";"2022-07-20 21:29:41.883";"2022-07-20 21:29:31.378";"20/07/2022 21:29";"Otras";"_Z";"_Z";"_U"
6643;"Escritos,  Sugerencias y Reclamaciones generales en materia de Selección y Provisión de Personal Estatutario del Servicio Canario de la Salud";"_U";"Dirección General de Recursos Humanos";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Recursos Humanos >> Servicio Selección y Provisión P. Estatutario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"OFICIO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2346332";"2022-07-20 21:29:41.883";"2022-07-20 21:29:31.378";"20/07/2022 21:29";"Otras";"_Z";"_Z";"_U"
6647;"Procedimiento sancionador por infracción en el orden social";"_U";"Dirección General de Trabajo";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Viceconsejería de Empleo >> Dirección General de Trabajo >> Servicio promoción laboral Las Palmas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"OFICIO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2352333";"2020-11-19 23:00:49.661";"2020-11-19 14:26:08.767";"19/11/2020 14:26";"Infracciones y Sanciones";"_Z";"_Z";"_U"
6651;"Procedimiento de Exclusión de Listas de Empleo Servicio Canario de la Salud";"_U";"Dirección General de Recursos Humanos";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Recursos Humanos >> Servicio Selección y Provisión P. Estatutario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"OFICIO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2346330";"2022-07-21 22:00:11.673";"2022-07-21 08:45:54.933";"21/07/2022 08:45";"Otros procedimientos";"_Z";"_Z";"_U"
6652;"Declaración Responsable para realización de obras de reparación, mejora, consolidación y modernización sobre construcciones e instalaciones ya existentes en Servidumbre de Protección.";"_U";"Dirección General Planificación Territorial, Transición Ecológica y Aguas";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería Planificación Territorial y Transición Ecológica >> Dirección General Planificación Territorial, Transición Ecológica y Aguas >> Área: Srv. Ordenación Litoral Or";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2408231";"2021-04-09 22:00:05.496";"2021-04-09 10:40:15.184";"09/04/2021 10:40";"Declaraciones Responsables";"_Z";"_Z";"_U"
6660;"Convocatoria de pruebas selectivas para constitución de lista de reserva para nombramiento de funcionarios interinos, como Técnicos de Empleo, en ejecución de la implantación del Plan de Choque para el Empleo Joven 2019-2021";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Secretaría General >> Servicio de Recursos Humanos y Régimen Interno";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2409080";"2021-09-02 11:36:24.643";"2021-09-02 11:36:14.279";"02/09/2021 11:36";"Procesos de Selección";"_Z";"_Z";"_U"
6665;"Consultas en materia de deportes";"_U";"Dirección General de Deportes";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Deportes >> Servicio de deportes";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2350299";"2020-10-27 10:07:58.372";"2020-10-27 10:07:53.196";"27/10/2020 10:07";"Otras";"_Z";"_Z";"_U"
6673;"Comunicación de cambio de horario de atención al público de estaciones de Inspección Técnica de Vehículos";"_U";"Dirección General de Industria";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Industria >> Área de industria >> Servicio de automóviles";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2857524";"2022-03-08 23:00:13.811";"2022-03-08 09:33:34.804";"08/03/2022 09:33";"Comunicaciones Previas";"_Z";"_Z";"_U"
6680;"Convocatoria de concurso general de traslados para personal de los Cuerpos de Inspección";"_U";"Dirección General de Personal";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Personal >> Servicio de Selección y Provisión de Recursos Humanos e Interior";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 3: Descarga y envío electrónico de formularios";"2350856";"2022-10-14 22:00:06.502";"2022-10-14 11:22:52.269";"14/10/2022 11:22";"Otros procedimientos";"_Z";"_Z";"_U"
6680;"Convocatoria de concurso general de traslados para personal de los Cuerpos de Inspección";"_U";"Dirección General de Personal";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Personal >> Servicio de Selección y Provisión de Recursos Humanos e Interior";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"OFICIO";"ESPECIFICO";"Nivel 3: Descarga y envío electrónico de formularios";"2350856";"2022-10-14 22:00:06.502";"2022-10-14 11:22:52.269";"14/10/2022 11:22";"Otros procedimientos";"_Z";"_Z";"_U"
6684;"Trámite de Audiencia en procedimientos selectivos, concursos y ofertas de empleo público.";"_U";"Dirección General de Recursos Humanos";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Recursos Humanos >> Servicio Selección y Provisión P. Estatutario";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2365090";"2022-09-14 22:00:07.3";"2022-09-14 13:02:52.023";"14/09/2022 13:02";"Procesos de Selección";"_Z";"_Z";"_U"
6685;"Convocatoria para el nombramiento excepcional de personal docente interino no universitario para cobertura de plazas vacantes o sustituciones.";"_U";"Dirección General de Personal";"Consejería de Educación, Universidades, Cultura y Deportes";"Gobierno de Canarias >> Consejería de Educación, Universidades, Cultura y Deportes >> Viceconsejería de Educación, Universidades y Deportes >> Dirección General de Personal >> Servicio de Gestión de Recursos Humanos";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 3: Descarga y envío electrónico de formularios";"2354179";"2022-10-18 22:00:09.546";"2022-10-18 06:52:22.766";"18/10/2022 06:52";"Provisión de Puestos de Trabajo y Contratación";"_Z";"_Z";"_U"
6690;"Solicitud de autorización de Normas Excepcionales en Producción Ecológica";"_U";"Instituto Canario de Calidad Agroalimentaria (ICCA)";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Instituto Canario de Calidad Agroalimentaria (ICCA) >> Área Técnica de Calidad Agroalimentaria >> Servicio de Control y Certificación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2408274";"2021-04-12 22:00:02.679";"2021-04-12 13:03:52.507";"12/04/2021 13:03";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
6695;"Acreditación a las entidades formadoras para la impartición de cursos de capacitación del personal relacionado con el uso de animales con fines de experimentación";"_U";"Dirección General de Ganadería";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Ganadería >> Servicio de Industrias, Registro y Bienestar Animal";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2352640";"2021-05-17 22:00:04.672";"2020-11-26 10:14:10.398";"17/05/2021 11:07";"Acreditaciones, Carnés y Habilitaciones";"_Z";"_Z";"_U"
6696;"Solicitud de homologación de los cursos del personal relacionado con bienestar animal en experimentación";"_U";"Dirección General de Ganadería";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Ganadería >> Servicio de Industrias, Registro y Bienestar Animal";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2405137";"2021-02-08 23:00:03.654";"2021-02-08 15:15:49.977";"08/02/2021 15:15";"Homologaciones";"_Z";"_Z";"_U"
6697;"Solicitud de reconocimiento de la capacitación del  personal relacionado con bienestar animal en experimentación";"_U";"Dirección General de Ganadería";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Ganadería >> Servicio de Industrias, Registro y Bienestar Animal";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2405138";"2021-02-08 23:00:03.654";"2021-02-08 10:51:25.45";"08/02/2021 10:51";"Certificaciones";"_Z";"_Z";"_U"
6703;"Comunicación previa de regularización administrativa de instalación eléctrica de baja tensión (sin antecedentes administrativos)";"_U";"Dirección General de Energía";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General de Energía >> Área de Energía >> Servicio instalaciones energéticas";"PROCEDIMIENTO";"COMUNICACION_PREVIA_DECLARACION_RESPONSABLE";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2413343";"2022-06-15 22:00:11.08";"2022-06-15 13:41:29.092";"15/06/2022 13:41";"Comunicaciones Previas";"_Z";"_Z";"_U"
6704;"Autorización de Estaciones de Inspección Técnica de Equipos de Aplicación de Fitosanitarios (ITEAF)";"_U";"Dirección General de Agricultura";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Agricultura >> Servicio de Producción y Reg. Agricolas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"2401043";"2020-12-21 23:00:02.282";"2020-12-21 11:01:39.993";"21/12/2020 11:01";"Autorizaciones, Licencias y Permisos";"13/09/2018 09:30";"28/02/2023 23:59";"_U"
